arivaID,country,exchangeID,file_urls,files,foundingyear,industry,isin,listingdate,sector,security_name,stocktype,ticker
254,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=254&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=254&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0007461006.csv', 'checksum': '7d447adc0e3eb087016a5388225a1ad4'}]",1991,Sonstige Technologie,DE0007461006,21.06.1999,Technologie,pva_tepla-aktie,Inlandsaktie,TPE
804760,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=804760&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=804760&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE000A0JBPG2.csv', 'checksum': 'd098e516bd005212e3ba22531b499d9b'}]",1998,Energieversorger,DE000A0JBPG2,15.12.1998,Versorger,pne-aktie,Inlandsaktie,PNE3
738507,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=738507&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=738507&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE000A0EPUH1.csv', 'checksum': '492d04a1c1eaefb1520dcb64befeacd1'}]",1992,IT-Software (Telekommunikation und Internet),DE000A0EPUH1,16.07.1998,Software,intershop_communications-aktie,Inlandsaktie,ISH2
87,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=87&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=87&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005649503.csv', 'checksum': '6de455f4854c28d0e2d69406854d9b70'}]",1986,Entertainment/Dienstleistungen,DE0005649503,02.09.1998,Medien/Entertainment/Freizeit,edel-aktie,Inlandsaktie,EDL
14,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=14&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=14&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005103006.csv', 'checksum': '273192361baa4cdf3a0a3a1d70417f80'}]",1994,Netzwerktechnik und -systeme,DE0005103006,29.03.1999,Technologie,adva_optical_network-aktie,Inlandsaktie,ADV
7,,4,http://www.ariva.de/quote/historic/historic.csv?secu=7&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=7&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005122501.csv', 'checksum': '6f2cb58b90307bdbf437641c0cb30882'}]",,,DE0005122501,,,abit_ag_o-n-aktie,,
175,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=175&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=175&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0006452907.csv', 'checksum': '867c36b5ee487b7b4ade21f2deca2f1c'}]",1981,Spezialsoftware,DE0006452907,10.03.1999,Software,nemetschek-aktie,Inlandsaktie,NEM
1662,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=1662&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1662&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005104806.csv', 'checksum': '2b96a850022138c1b43beb504078da77'}]",1995,IT-Dienstleistungen,DE0005104806,06.10.2000,Informationstechnologie,syzygy-aktie,Inlandsaktie,SYZ
101695482,,17,http://www.ariva.de/quote/historic/historic.csv?secu=101695482&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=101695482&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE000A0L1NK1.csv', 'checksum': 'bae912c75cc9527fd7f52435eff1af43'}]",,,DE000A0L1NK1,,,abwicklungsgesellschaft_innovativ-digitale_medien_ag-aktie,,
18,,17,http://www.ariva.de/quote/historic/historic.csv?secu=18&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=18&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005489306.csv', 'checksum': '0cf76bc66e29d106e0cde295c3e7fc5d'}]",,,DE0005489306,,,arbomedia-aktie,,
172,Deutschland,131,http://www.ariva.de/quote/historic/historic.csv?secu=172&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=172&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0006627201.csv', 'checksum': 'd7bc03a787d198d098cab58209390071'}]",1981,Sonstige Technologie,DE0006627201,10.07.1998,Technologie,m%C3%BChlbauer-aktie,Inlandsaktie,MUB
218,,17,http://www.ariva.de/quote/historic/historic.csv?secu=218&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=218&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0007041105.csv', 'checksum': '0fa899d936d570c5be707bcecf5146d3'}]",,,DE0007041105,,,r%C3%BCcker-aktie,,
1229,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=1229&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1229&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE000A2GS633.csv', 'checksum': '59c01c548d43d4566135b8b71b096581'}]",1977,IT-Dienstleistungen,DE000A2GS633,11.07.2000,Informationstechnologie,allgeier-aktie,Inlandsaktie,AEIN
1376,,1,http://www.ariva.de/quote/historic/historic.csv?secu=1376&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1376&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005492540.csv', 'checksum': '5d934ae49b3f19e4f5f8f344ee8a91f4'}]",,,DE0005492540,,,medisana-aktie,,
193,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=193&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=193&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0006916604.csv', 'checksum': '358ba1e426fcf6f2072ef9e3b31e0c6e'}]",1890,Sonstige Technologie,DE0006916604,15.04.1996,Technologie,pfeiffer_vacuum-aktie,Inlandsaktie,PFV
86,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=86&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=86&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005659700.csv', 'checksum': '9ba9ea5abc7899e0cbd377cb64a95b2f'}]",1997,Medical Equipment,DE0005659700,-,Gesundheitswesen,eckert-ziegler-aktie,Inlandsaktie,EUZ
2401,,1,http://www.ariva.de/quote/historic/historic.csv?secu=2401&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=2401&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0007686826.csv', 'checksum': '734941e8c2a3fde36c71d86db4e362cf'}]",,,DE0007686826,,,gold-zack-aktie,,
970,,4,http://www.ariva.de/quote/historic/historic.csv?secu=970&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=970&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0007495004.csv', 'checksum': '1062287fe17b4c3b6842b55a2dededa5'}]",,,DE0007495004,,,ta_triumph-adler_ag-aktie,,
1040,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=1040&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1040&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0006200108.csv', 'checksum': '8bcd9ab2980fbee04cc6b9323808c288'}]",1989,Holdings,DE0006200108,13.09.1995,Diverse,indus_holding-aktie,Inlandsaktie,INH
1308,Deutschland,4,http://www.ariva.de/quote/historic/historic.csv?secu=1308&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1308&boerse_id=4&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005493654.csv', 'checksum': '90904230b8f5fce07f1c4a4c9f209845'}]",1988,Gesundheitsdienstleistungen,DE0005493654,17.07.2000,Gesundheitswesen,ums-aktie,Inlandsaktie,UMS
102937631,,,http://www.ariva.de/quote/historic/historic.csv?secu=102937631&boerse_id=&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=102937631&boerse_id=&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005427009.csv', 'checksum': 'e5ffee7feabaec5ceb99a9750771e6f8'}]",,,DE0005427009,,,consors_discount_broker_ag-aktie,,
225,,5,http://www.ariva.de/quote/historic/historic.csv?secu=225&boerse_id=5&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=225&boerse_id=5&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0007241903.csv', 'checksum': 'd57de0d741ad0c37fac5dfade6595c58'}]",,,DE0007241903,,,ser_systems-aktie,,
938162,Deutschland,131,http://www.ariva.de/quote/historic/historic.csv?secu=938162&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=938162&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE000A0H52F5.csv', 'checksum': '85d9a72a320aef0d4610cbad225db2fe'}]",1974,Energieversorger,DE000A0H52F5,02.03.1999,Versorger,mvv_energie-aktie,Inlandsaktie,MVV1
765,,16,http://www.ariva.de/quote/historic/historic.csv?secu=765&boerse_id=16&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=765&boerse_id=16&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0006228406.csv', 'checksum': 'a052bfdff53792733beac3217835938d'}]",,,DE0006228406,,,ibs_excellencecollaborationmanufacturing-aktie,,
110,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=110&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=110&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005800601.csv', 'checksum': 'eb50e9c898b63f2600b8b851e5c48962'}]",1987,IT-Dienstleistungen,DE0005800601,28.06.1999,Informationstechnologie,gft_technologies-aktie,Inlandsaktie,GFT
2138,,0,http://www.ariva.de/quote/historic/historic.csv?secu=2138&boerse_id=0&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=2138&boerse_id=0&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005138408.csv', 'checksum': '0c9a09eb17caf401f8d5a8df1840eb9e'}]",,,DE0005138408,,,pgam_adv-techn-_ag_o-n-aktie,,
747526,,17,http://www.ariva.de/quote/historic/historic.csv?secu=747526&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=747526&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE000A0DRW95.csv', 'checksum': 'c54fa0baa0028164c24577d63abf8a1b'}]",,,DE000A0DRW95,,,feedback_plc_____ls-0025-aktie,,
1130,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=1130&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1130&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005495329.csv', 'checksum': 'c3f63c9abe1a61e908ac766905e62526'}]",2001,Internetkommerz,DE0005495329,21.12.2001,Informationstechnologie,holidaycheck_group-aktie,Inlandsaktie,HOC
1389,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=1389&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1389&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005220909.csv', 'checksum': '304974ab1a28e9ab0fef079b783820b5'}]",1989,IT-Dienstleistungen,DE0005220909,24.07.2000,Informationstechnologie,nexus-aktie,Inlandsaktie,NXU
118,,17,http://www.ariva.de/quote/historic/historic.csv?secu=118&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=118&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0006080500.csv', 'checksum': 'd179bf211e27f6c3f988df326a7b00c3'}]",,,DE0006080500,,,helkon_media_ag_o-n-aktie,,
235,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=235&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=235&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0007279507.csv', 'checksum': '21605e925876a3c38237dc1c8a84ba94'}]",1974,Entertainment/Dienstleistungen,DE0007279507,24.09.1999,Medien/Entertainment/Freizeit,splendid_medien-aktie,Inlandsaktie,SPM
92,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=92&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=92&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE000A11QWW6.csv', 'checksum': 'ea62cdefb06f7e1f79c934c8408e5f36'}]",1996,Internetkommerz,DE000A11QWW6,10.03.1999,Informationstechnologie,myhammer_holding-aktie,Inlandsaktie,MYRK
203,,17,http://www.ariva.de/quote/historic/historic.csv?secu=203&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=203&boerse_id=17&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0006259104.csv', 'checksum': '1edb0ee0161e56338d23e521046f1a4c'}]",,,DE0006259104,,,primacom-aktie,,
1042,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=1042&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1042&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0006292030.csv', 'checksum': 'f7d84f84f1bd3431b205b6fd87464b3c'}]",1871,Maschinenbau,DE0006292030,01.04.1895,Industrie,ksb_vz-aktie,Inlandsaktie,KSB3
84,Deutschland,131,http://www.ariva.de/quote/historic/historic.csv?secu=84&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=84&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005634000.csv', 'checksum': '243669de72597ad8f4281d849eaebe6b'}]",1990,Spezialsoftware,DE0005634000,19.04.1999,Software,easy_software-aktie,Inlandsaktie,ESY
146,,2,http://www.ariva.de/quote/historic/historic.csv?secu=146&boerse_id=2&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=146&boerse_id=2&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0006290208.csv', 'checksum': '0856e7e748f8917559102b42f5a2cb06'}]",,,DE0006290208,,,kleind-datentechnik_ag-aktie,,
1763,,6,http://www.ariva.de/quote/historic/historic.csv?secu=1763&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1763&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005256507.csv', 'checksum': '32f67f3d03e0aebe822b8b7bd1fe1ec4'}]",,,DE0005256507,,,linos_o-n-aktie,,
55,Deutschland,131,http://www.ariva.de/quote/historic/historic.csv?secu=55&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=55&boerse_id=131&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005407407.csv', 'checksum': 'aa16f34dd1e49194a8f3c06a439a5db1'}]",1985,Telekommunikationsausrüster,DE0005407407,-,Telekommunikation,ceotronics-aktie,Inlandsaktie,CEK
313,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=313&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=313&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0008430026.csv', 'checksum': '0da274b9d5fc41a22441dc7aa4611b85'}]",1880,Versicherungen,DE0008430026,18.03.1880,Finanzsektor,munich_re-aktie,Inlandsaktie,MUV2
261302,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=261302&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=261302&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE000A2TSU21.csv', 'checksum': '711d3cc17cb21fdd2a59c6cb18cb479f'}]",1979,Entertainment/Dienstleistungen,DE000A2TSU21,29.01.1999,Medien/Entertainment/Freizeit,wild_bunch-aktie,Inlandsaktie,WBAH
1558,,1,http://www.ariva.de/quote/historic/historic.csv?secu=1558&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1558&boerse_id=1&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0007686123.csv', 'checksum': '57f241df66119fbd6c68aa182cd9df04'}]",,,DE0007686123,,,knorr_cap_ptnr_ag-aktie,,
1088,Deutschland,6,http://www.ariva.de/quote/historic/historic.csv?secu=1088&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1088&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005093108.csv', 'checksum': 'bb05277c38a2a85beab9a8c6124c80d3'}]",1990,Dienstleistungen,DE0005093108,04.03.1999,Diverse,amadeus_fire-aktie,Inlandsaktie,AAD
1181,,2,http://www.ariva.de/quote/historic/historic.csv?secu=1181&boerse_id=2&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=1181&boerse_id=2&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005085708.csv', 'checksum': '4402af50bcae5accc4d8062d6dc79258'}]",,,DE0005085708,,,cinemaxx-aktie,,
19,,6,http://www.ariva.de/quote/historic/historic.csv?secu=19&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=19&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_DE0005155030.csv', 'checksum': '5ee5510a1525bdabab7f74e5d93d875d'}]",,,DE0005155030,,,ntt_com_security-aktie,,
209,Niederlande,6,http://www.ariva.de/quote/historic/historic.csv?secu=209&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download,"[{'url': 'http://www.ariva.de/quote/historic/historic.csv?secu=209&boerse_id=6&clean_split=1&clean_payout=1&clean_bezug=1&min_time=2000-01-01&max_time=2019-08-14&trenner=%3B&go=Download', 'path': 'isin_NL0012169213.csv', 'checksum': '5a5900b9ae784d7cadec16b77c86b54b'}]",1984,Biotechnologie,NL0012169213,25.09.1997,Chemie/Pharma,qiagen-aktie,Auslandsaktie,QIA
