Datum;Erster;Hoch;Tief;Schlusskurs;Vol. (nom.);Volumen
2017-11-03;102,705;102,80;102,60;102,695;156.000;160.188
2017-11-02;102,60;102,735;102,59;102,685;56.000;57.474
2017-11-01;102,62;102,74;102,50;102,50;138.000;141.549
2017-10-30;103,00;103,00;102,435;102,695;151.000;154.968
2017-10-27;102,395;102,55;101,90;102,30;587.000;599.139
2017-10-26;102,00;102,795;101,50;102,00;826.000;842.180
2017-10-25;100,65;101,78;100,65;101,78;987.000;997.102
2017-10-23;100,00;100,00;100,00;100,00;4.264.000;4.264.000





